index,content,clean_emoji,language,compound,neg,neu,pos,vader_rating,keyword,extracted_phrases
274,"Doctors are quiet fast responses during this booming of telemedicine. My privacy is also promised will be safe. I asked about my subscription to the customer service and they did well. Some need to be improved but as far I use Alodokter, it's pretty helpful. Giving you 5 stars looking for what comes next ⭐","doctors are quiet fast responses during this booming of telemedicine. my privacy is also promised will be safe. i asked about my subscription to the customer service and they did well. some need to be improved but as far i use alodokter, it is pretty helpful. giving you 5 stars looking for what comes next",en,0.9468,0.0,0.723,0.277,1,"[('telemedicine privacy', 0.6938), ('doctors quiet fast', 0.3769), ('use alodokter', 0.3579), ('safe', 0.1752), ('fast responses booming', 0.1529)]",telemedicine privacy
274,"Doctors are quiet fast responses during this booming of telemedicine. My privacy is also promised will be safe. I asked about my subscription to the customer service and they did well. Some need to be improved but as far I use Alodokter, it's pretty helpful. Giving you 5 stars looking for what comes next ⭐","doctors are quiet fast responses during this booming of telemedicine. my privacy is also promised will be safe. i asked about my subscription to the customer service and they did well. some need to be improved but as far i use alodokter, it is pretty helpful. giving you 5 stars looking for what comes next",en,0.9468,0.0,0.723,0.277,1,"[('telemedicine privacy', 0.6938), ('doctors quiet fast', 0.3769), ('use alodokter', 0.3579), ('safe', 0.1752), ('fast responses booming', 0.1529)]",doctors quiet fast
274,"Doctors are quiet fast responses during this booming of telemedicine. My privacy is also promised will be safe. I asked about my subscription to the customer service and they did well. Some need to be improved but as far I use Alodokter, it's pretty helpful. Giving you 5 stars looking for what comes next ⭐","doctors are quiet fast responses during this booming of telemedicine. my privacy is also promised will be safe. i asked about my subscription to the customer service and they did well. some need to be improved but as far i use alodokter, it is pretty helpful. giving you 5 stars looking for what comes next",en,0.9468,0.0,0.723,0.277,1,"[('telemedicine privacy', 0.6938), ('doctors quiet fast', 0.3769), ('use alodokter', 0.3579), ('safe', 0.1752), ('fast responses booming', 0.1529)]",use alodokter
274,"Doctors are quiet fast responses during this booming of telemedicine. My privacy is also promised will be safe. I asked about my subscription to the customer service and they did well. Some need to be improved but as far I use Alodokter, it's pretty helpful. Giving you 5 stars looking for what comes next ⭐","doctors are quiet fast responses during this booming of telemedicine. my privacy is also promised will be safe. i asked about my subscription to the customer service and they did well. some need to be improved but as far i use alodokter, it is pretty helpful. giving you 5 stars looking for what comes next",en,0.9468,0.0,0.723,0.277,1,"[('telemedicine privacy', 0.6938), ('doctors quiet fast', 0.3769), ('use alodokter', 0.3579), ('safe', 0.1752), ('fast responses booming', 0.1529)]",safe
274,"Doctors are quiet fast responses during this booming of telemedicine. My privacy is also promised will be safe. I asked about my subscription to the customer service and they did well. Some need to be improved but as far I use Alodokter, it's pretty helpful. Giving you 5 stars looking for what comes next ⭐","doctors are quiet fast responses during this booming of telemedicine. my privacy is also promised will be safe. i asked about my subscription to the customer service and they did well. some need to be improved but as far i use alodokter, it is pretty helpful. giving you 5 stars looking for what comes next",en,0.9468,0.0,0.723,0.277,1,"[('telemedicine privacy', 0.6938), ('doctors quiet fast', 0.3769), ('use alodokter', 0.3579), ('safe', 0.1752), ('fast responses booming', 0.1529)]",fast responses booming
275,this app is so helpful,this application is so helpful,en,0.5598,0.0,0.525,0.475,1,"[('application helpful', 0.7407), ('application', 0.6084), ('helpful', 0.4554)]",application helpful
275,this app is so helpful,this application is so helpful,en,0.5598,0.0,0.525,0.475,1,"[('application helpful', 0.7407), ('application', 0.6084), ('helpful', 0.4554)]",application
275,this app is so helpful,this application is so helpful,en,0.5598,0.0,0.525,0.475,1,"[('application helpful', 0.7407), ('application', 0.6084), ('helpful', 0.4554)]",helpful
276,Please look for annother apk. This is not sure to be recommended I wait the doctor for long time.,please look for annother apk. this is not sure to be recommended i wait the doctor for long time.,en,0.2819,0.089,0.725,0.186,1,"[('annother apk', 0.537), ('wait doctor long', 0.4859), ('sure recommended', 0.159), ('time', 0.0138), ('look', 0.0037)]",annother apk
276,Please look for annother apk. This is not sure to be recommended I wait the doctor for long time.,please look for annother apk. this is not sure to be recommended i wait the doctor for long time.,en,0.2819,0.089,0.725,0.186,1,"[('annother apk', 0.537), ('wait doctor long', 0.4859), ('sure recommended', 0.159), ('time', 0.0138), ('look', 0.0037)]",wait doctor long
276,Please look for annother apk. This is not sure to be recommended I wait the doctor for long time.,please look for annother apk. this is not sure to be recommended i wait the doctor for long time.,en,0.2819,0.089,0.725,0.186,1,"[('annother apk', 0.537), ('wait doctor long', 0.4859), ('sure recommended', 0.159), ('time', 0.0138), ('look', 0.0037)]",sure recommended
276,Please look for annother apk. This is not sure to be recommended I wait the doctor for long time.,please look for annother apk. this is not sure to be recommended i wait the doctor for long time.,en,0.2819,0.089,0.725,0.186,1,"[('annother apk', 0.537), ('wait doctor long', 0.4859), ('sure recommended', 0.159), ('time', 0.0138), ('look', 0.0037)]",time
276,Please look for annother apk. This is not sure to be recommended I wait the doctor for long time.,please look for annother apk. this is not sure to be recommended i wait the doctor for long time.,en,0.2819,0.089,0.725,0.186,1,"[('annother apk', 0.537), ('wait doctor long', 0.4859), ('sure recommended', 0.159), ('time', 0.0138), ('look', 0.0037)]",look
277,Customer service is quiet fast response. It's helpful enough during hard time like this bravo Alodokter,customer service is quiet fast response. it is helpful enough during hard time like this bravo alodokter,en,0.5994,0.071,0.66,0.269,1,"[('customer service quiet', 0.6693), ('service', 0.4492), ('fast response helpful', 0.4407), ('bravo alodokter', 0.3766), ('hard time like', 0.1586)]",customer service quiet
277,Customer service is quiet fast response. It's helpful enough during hard time like this bravo Alodokter,customer service is quiet fast response. it is helpful enough during hard time like this bravo alodokter,en,0.5994,0.071,0.66,0.269,1,"[('customer service quiet', 0.6693), ('service', 0.4492), ('fast response helpful', 0.4407), ('bravo alodokter', 0.3766), ('hard time like', 0.1586)]",service
277,Customer service is quiet fast response. It's helpful enough during hard time like this bravo Alodokter,customer service is quiet fast response. it is helpful enough during hard time like this bravo alodokter,en,0.5994,0.071,0.66,0.269,1,"[('customer service quiet', 0.6693), ('service', 0.4492), ('fast response helpful', 0.4407), ('bravo alodokter', 0.3766), ('hard time like', 0.1586)]",fast response helpful
277,Customer service is quiet fast response. It's helpful enough during hard time like this bravo Alodokter,customer service is quiet fast response. it is helpful enough during hard time like this bravo alodokter,en,0.5994,0.071,0.66,0.269,1,"[('customer service quiet', 0.6693), ('service', 0.4492), ('fast response helpful', 0.4407), ('bravo alodokter', 0.3766), ('hard time like', 0.1586)]",bravo alodokter
277,Customer service is quiet fast response. It's helpful enough during hard time like this bravo Alodokter,customer service is quiet fast response. it is helpful enough during hard time like this bravo alodokter,en,0.5994,0.071,0.66,0.269,1,"[('customer service quiet', 0.6693), ('service', 0.4492), ('fast response helpful', 0.4407), ('bravo alodokter', 0.3766), ('hard time like', 0.1586)]",hard time like
278,Doctor is good but sometimes taking times to interact,doctor is good but sometimes taking times to interact,en,0.2382,0.0,0.804,0.196,1,"[('doctor good taking', 0.6191), ('good taking times', 0.4808), ('times interact', 0.4618), ('interact', 0.3162), ('good', 0.1918)]",doctor good taking
278,Doctor is good but sometimes taking times to interact,doctor is good but sometimes taking times to interact,en,0.2382,0.0,0.804,0.196,1,"[('doctor good taking', 0.6191), ('good taking times', 0.4808), ('times interact', 0.4618), ('interact', 0.3162), ('good', 0.1918)]",good taking times
278,Doctor is good but sometimes taking times to interact,doctor is good but sometimes taking times to interact,en,0.2382,0.0,0.804,0.196,1,"[('doctor good taking', 0.6191), ('good taking times', 0.4808), ('times interact', 0.4618), ('interact', 0.3162), ('good', 0.1918)]",times interact
278,Doctor is good but sometimes taking times to interact,doctor is good but sometimes taking times to interact,en,0.2382,0.0,0.804,0.196,1,"[('doctor good taking', 0.6191), ('good taking times', 0.4808), ('times interact', 0.4618), ('interact', 0.3162), ('good', 0.1918)]",interact
278,Doctor is good but sometimes taking times to interact,doctor is good but sometimes taking times to interact,en,0.2382,0.0,0.804,0.196,1,"[('doctor good taking', 0.6191), ('good taking times', 0.4808), ('times interact', 0.4618), ('interact', 0.3162), ('good', 0.1918)]",good
